City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
594,Lamar,US,2022-10-05 17:56:32,33.6668,-95.5836,87.98,37,0,2.8
595,Kattivakkam,IN,2022-10-05 17:56:33,13.2167,80.3167,84.29,79,100,7.2
596,Ladozhskaya,RU,2022-10-05 17:56:33,45.3081,39.935,60.24,65,98,1.41
597,Sept-Iles,CA,2022-10-05 17:56:34,50.2001,-66.3821,57.72,81,75,5.99
598,Ahtopol,BG,2022-10-05 17:56:34,42.1,27.95,60.19,64,1,8.97
599,Tavda,RU,2022-10-05 17:57:34,58.0425,65.2726,46.96,60,100,4.56
600,Bathsheba,BB,2022-10-05 17:57:35,13.2167,-59.5167,81.21,83,75,27.63
601,Daura,NG,2022-10-05 17:57:35,11.5538,11.4085,79.25,58,83,4.97
602,Meihekou,CN,2022-10-05 17:57:36,42.5272,125.6753,32.76,62,0,3.8
603,Maragogi,BR,2022-10-05 17:57:36,-9.0122,-35.2225,82.26,67,23,10.36
604,Anadyr,RU,2022-10-05 17:57:37,64.75,177.4833,41.5,93,75,31.32
605,Taicheng,CN,2022-10-05 17:57:37,38.731,113.228,38.84,71,70,1.68
606,Moi,NO,2022-10-05 17:57:37,58.4567,6.5518,53.38,95,100,9.44
607,Kaduna,NG,2022-10-05 17:57:38,10.5222,7.4383,69.39,91,99,8.95
608,Praia Da Vitoria,PT,2022-10-05 17:57:38,38.7333,-27.0667,70.05,83,75,18.05
609,Sidney,AU,2022-10-05 17:54:38,-33.8679,151.2073,58.35,93,75,17.27
610,Dubreka,GN,2022-10-05 17:57:39,9.7911,-13.5233,82.33,80,89,5.32
611,Akdepe,TM,2022-10-05 17:57:39,42.0551,59.3788,55.49,16,0,11.39
612,Tomatlan,MX,2022-10-05 17:57:39,19.9333,-105.25,86.25,64,10,4.09
613,Lubango,AO,2022-10-05 17:57:40,-14.9172,13.4925,76.86,44,0,9.22
614,Abbeville,FR,2022-10-05 17:57:40,50.1,1.8333,66.49,83,50,19.53
615,Mogadishu,SO,2022-10-05 17:57:41,2.0371,45.3438,77.77,87,32,13.38
616,Barbalha,BR,2022-10-05 17:57:41,-7.3111,-39.3042,98.4,18,0,14.97
617,Sibolga,ID,2022-10-05 17:55:05,1.7427,98.7792,75.47,90,100,3.74
618,Port Augusta,AU,2022-10-05 17:57:42,-32.5,137.7667,59.02,80,0,3.94
619,Maryville,US,2022-10-05 17:57:42,35.7565,-83.9705,75.18,34,1,8.99
620,Saint-Georges,GD,2022-10-05 17:57:43,12.0564,-61.7485,82.08,83,100,28.77
621,Shumskiy,RU,2022-10-05 17:57:43,54.8318,99.1328,34.43,99,100,1.77
622,Oni,GE,2022-10-05 17:57:44,42.5794,43.4425,61.2,96,100,1.63
623,Miri,MY,2022-10-05 17:57:44,4.4148,114.0089,77.14,100,40,3.44
624,Yen Bai,VN,2022-10-05 17:57:44,21.7,104.8667,74.97,96,2,1.95
625,Eureka,US,2022-10-05 17:57:45,40.8021,-124.1637,63.19,80,37,1.99
626,Kathu,TH,2022-10-05 17:57:45,7.9178,98.3332,84.69,99,100,7.0
627,Machiques,VE,2022-10-05 17:57:46,10.0644,-72.545,89.4,63,94,7.52
628,Puerto Baquerizo Moreno,EC,2022-10-05 17:57:46,-0.9,-89.6,70.79,78,75,13.8
629,Banswara,IN,2022-10-05 17:57:46,23.55,74.45,80.96,51,97,2.84
630,Tlacotalpan,MX,2022-10-05 17:57:47,18.6167,-95.6667,80.17,78,28,5.5
631,Arica,CL,2022-10-05 17:57:47,-18.475,-70.3042,67.55,59,20,12.66
632,Novyy Urgal,RU,2022-10-05 17:57:48,51.0736,132.5642,27.36,69,23,6.26
633,Walvis Bay,NA,2022-10-05 17:54:59,-22.9575,14.5053,61.75,72,7,10.36
634,Mahayag,PH,2022-10-05 17:57:48,8.1183,123.4455,76.57,94,100,0.96
635,Nhulunbuy,AU,2022-10-05 17:57:49,-12.2333,136.7667,77.61,88,24,0.0
636,Erenhot,CN,2022-10-05 17:57:49,43.6475,111.9767,41.49,22,100,5.06
637,Severo-Yeniseyskiy,RU,2022-10-05 17:57:50,60.3725,93.0408,28.45,98,100,5.41
638,Te Anau,NZ,2022-10-05 17:57:50,-45.4167,167.7167,27.57,94,72,1.07
639,Saryg-Sep,RU,2022-10-05 17:57:51,51.5,95.6,31.71,68,100,2.73
640,Ardu,EE,2022-10-05 17:57:51,59.0986,25.3541,54.99,96,99,8.16
641,Turinsk,RU,2022-10-05 17:57:52,58.0458,63.696,47.53,56,100,4.14
642,Ambilobe,MG,2022-10-05 17:57:52,-13.2,49.05,71.38,79,4,3.38
643,Tombouctou,ML,2022-10-05 17:57:52,20.0,-3.0,98.78,17,5,6.6
644,Sungaipenuh,ID,2022-10-05 17:58:53,-2.0833,101.3833,64.49,93,100,2.21
645,Whitehorse,CA,2022-10-05 17:56:29,60.7161,-135.0538,45.01,73,75,15.01
646,Koulikoro,ML,2022-10-05 17:58:53,14.0,-7.75,89.96,40,0,8.25
647,Vilhena,BR,2022-10-05 17:58:54,-12.7406,-60.1458,89.82,45,40,13.8
648,Petropavlovsk-Kamchatskiy,RU,2022-10-05 17:58:54,53.0452,158.6483,34.39,87,40,4.47
649,Dossor,KZ,2022-10-05 17:58:55,47.5272,52.9811,65.91,12,99,17.85
650,Atakpame,TG,2022-10-05 17:58:55,7.5333,1.1333,74.17,90,97,3.78
651,Nagorsk,RU,2022-10-05 17:58:55,59.3172,50.8078,43.29,87,100,9.26
652,Hofn,IS,2022-10-05 17:58:56,64.2539,-15.2082,46.42,53,20,12.66
653,Palimbang,PH,2022-10-05 17:58:56,6.2106,124.1894,78.53,84,100,3.74
654,Zhuhai,CN,2022-10-05 17:58:56,22.2769,113.5678,83.98,83,40,14.97
655,Puerto Del Rosario,ES,2022-10-05 17:57:55,28.5004,-13.8627,74.95,78,0,10.36
656,Vanavara,RU,2022-10-05 17:58:57,60.34,102.2797,26.74,83,20,3.51
657,Kupang,ID,2022-10-05 17:58:57,-10.1667,123.5833,78.64,85,98,8.01
658,San Quintin,MX,2022-10-05 17:58:58,30.4833,-115.95,72.28,73,83,7.56
659,Bundaberg,AU,2022-10-05 17:58:58,-24.85,152.35,62.22,90,100,1.99
660,Dhilwan,IN,2022-10-05 17:58:58,31.5169,75.35,77.85,51,0,6.17
661,Dubbo,AU,2022-10-05 17:58:59,-32.25,148.6167,55.53,94,100,9.22
662,Hualmay,PE,2022-10-05 17:58:59,-11.0964,-77.6139,66.45,66,17,12.68
663,Livingstone,ZM,2022-10-05 17:59:00,-17.8419,25.8543,80.87,21,0,4.81
664,Eregli,TR,2022-10-05 17:59:00,37.5133,34.0467,65.64,52,63,2.89
665,Rawson,AR,2022-10-05 17:57:16,-43.3002,-65.1023,68.72,29,0,17.47
666,Nimaparha,IN,2022-10-05 17:59:01,20.0667,86.0167,79.2,90,23,7.47
667,Juegang,CN,2022-10-05 17:59:01,32.3174,121.1855,61.92,86,100,13.87
668,Phan Thiet,VN,2022-10-05 17:54:54,10.9333,108.1,77.14,90,100,4.21
669,Broken Hill,AU,2022-10-05 17:59:02,-31.95,141.4333,62.58,59,2,3.71
670,Gallup,US,2022-10-05 17:58:00,35.5281,-108.7426,60.03,64,8,6.49
671,Westport,US,2022-10-05 17:59:03,41.1415,-73.3579,62.1,90,100,5.99
672,Callaguip,PH,2022-10-05 17:59:03,18.0714,120.4867,80.35,75,8,5.88
673,Puerto Carreno,CO,2022-10-05 17:59:04,6.189,-67.4859,89.58,62,40,4.61
674,Lucapa,AO,2022-10-05 17:59:04,-8.4192,20.7447,67.44,81,82,4.63
675,El Paso,US,2022-10-05 17:57:54,31.8001,-106.2005,74.12,51,75,0.0
676,Ankeny,US,2022-10-05 17:58:14,41.7297,-93.6058,68.92,64,0,4.61
677,Ayna,PE,2022-10-05 17:59:05,-12.65,-73.9167,76.24,52,90,6.17
678,Beisfjord,NO,2022-10-05 17:59:05,68.3751,17.5988,47.05,88,98,8.5
679,Morropon,PE,2022-10-05 17:59:06,-5.1822,-79.9689,87.51,39,13,5.59
680,Hit,IQ,2022-10-05 17:59:06,33.6416,42.8251,89.83,12,0,8.5
681,Buala,SB,2022-10-05 17:59:06,-8.145,159.5921,80.46,70,100,11.25
682,Smidovich,RU,2022-10-05 17:59:07,48.6,133.8167,30.88,66,35,9.98
683,Kamenolomni,RU,2022-10-05 17:59:07,47.6685,40.2051,55.67,61,8,7.31
684,Mersing,MY,2022-10-05 17:59:08,2.4312,103.8405,76.91,94,40,3.44
685,Hay River,CA,2022-10-05 17:57:19,60.8156,-115.7999,35.58,64,40,11.5
686,Swan Hill,AU,2022-10-05 17:59:08,-35.3378,143.5544,54.54,96,100,8.39
687,Ajdabiya,LY,2022-10-05 17:59:09,30.7554,20.2263,77.59,60,3,11.34
688,Imbituba,BR,2022-10-05 17:59:10,-28.24,-48.6703,66.99,68,43,8.59
689,Yar-Sale,RU,2022-10-05 17:59:10,66.8333,70.8333,33.69,86,39,7.96
690,Dauphin,CA,2022-10-05 17:59:11,51.1494,-100.0502,51.94,76,100,17.27
691,Tigil,RU,2022-10-05 18:03:53,57.8,158.6667,34.63,73,85,22.91
692,Quang Ngai,VN,2022-10-05 17:59:55,15.1167,108.8,75.47,92,100,4.16
693,Cayenne,GF,2022-10-05 18:00:06,4.9333,-52.3333,89.64,58,0,11.5
694,Labytnangi,RU,2022-10-05 17:59:08,66.6572,66.4183,37.36,92,72,4.99
